ZONE,SEXE,TRAGE,POP_2022
Corse-du-Sud,2,[50;55[,5930
Corse-du-Sud,2,[55;60[,5900
Corse-du-Sud,2,[60;65[,5110
Corse-du-Sud,2,[65;70[,5300
Corse-du-Sud,2,[70;75[,5410
Corse-du-Sud,2,[75;80[,4360
Corse-du-Sud,2,[80;85[,3400
Corse-du-Sud,2,[85;90[,2420
Corse-du-Sud,2,[90;95[,1280
Corse-du-Sud,2,[95;99+],430
Creuse,1,[0;5[,2090
Creuse,1,[5;10[,2500
Creuse,1,[10;15[,2950
Creuse,1,[15;20[,2900
Creuse,1,[20;25[,2180
Creuse,1,[25;30[,2080
Creuse,1,[30;35[,2430
Creuse,1,[35;40[,2750
Creuse,1,[40;45[,2990
Creuse,1,[45;50[,3360
Creuse,1,[50;55[,4040
Creuse,1,[55;60[,4380
Creuse,1,[60;65[,4710
Creuse,1,[65;70[,4800
Creuse,1,[70;75[,4660
Creuse,1,[75;80[,2810
Creuse,1,[80;85[,1780
Creuse,1,[85;90[,1310
Creuse,1,[90;95[,620
Creuse,1,[95;99+],160
Creuse,2,[0;5[,2000
Creuse,2,[5;10[,2420
Creuse,2,[10;15[,2900
Creuse,2,[15;20[,2560
Creuse,2,[20;25[,1640
Creuse,2,[25;30[,1910
Creuse,2,[30;35[,2480
Creuse,2,[35;40[,2680
Creuse,2,[40;45[,2920
Creuse,2,[45;50[,3410
Creuse,2,[50;55[,3910
Creuse,2,[55;60[,4340
Creuse,2,[60;65[,4890
Creuse,2,[65;70[,4970
Creuse,2,[70;75[,4920
Creuse,2,[75;80[,3210
Creuse,2,[80;85[,2640
Creuse,2,[85;90[,2580
Creuse,2,[90;95[,1600
Creuse,2,[95;99+],620
Côte-d'Or,1,[0;5[,12740
Côte-d'Or,1,[5;10[,14490
Côte-d'Or,1,[10;15[,15440
Côte-d'Or,1,[15;20[,17160
Côte-d'Or,1,[20;25[,19140
Côte-d'Or,1,[25;30[,15420
Côte-d'Or,1,[30;35[,15510
Côte-d'Or,1,[35;40[,15190
Côte-d'Or,1,[40;45[,15030
Côte-d'Or,1,[45;50[,15790
Côte-d'Or,1,[50;55[,17200
Côte-d'Or,1,[55;60[,16530
Côte-d'Or,1,[60;65[,15770
Côte-d'Or,1,[65;70[,15040
Côte-d'Or,1,[70;75[,14360
Côte-d'Or,1,[75;80[,9480
Côte-d'Or,1,[80;85[,6160
Côte-d'Or,1,[85;90[,4070
Côte-d'Or,1,[90;95[,1800
Côte-d'Or,1,[95;99+],510
Côte-d'Or,2,[0;5[,12550
Côte-d'Or,2,[5;10[,14050
Côte-d'Or,2,[10;15[,14480
Côte-d'Or,2,[15;20[,17520
Côte-d'Or,2,[20;25[,20380
Côte-d'Or,2,[25;30[,14700
Côte-d'Or,2,[30;35[,15230
Côte-d'Or,2,[35;40[,16020
Côte-d'Or,2,[40;45[,15750
Côte-d'Or,2,[45;50[,16770
Côte-d'Or,2,[50;55[,17540
Côte-d'Or,2,[55;60[,17680
Côte-d'Or,2,[60;65[,17380
Côte-d'Or,2,[65;70[,16680
Côte-d'Or,2,[70;75[,16730
Côte-d'Or,2,[75;80[,11590
Côte-d'Or,2,[80;85[,8500
Côte-d'Or,2,[85;90[,7280
Côte-d'Or,2,[90;95[,4460
Côte-d'Or,2,[95;99+],1990
Côtes-d'Armor,1,[0;5[,13250
Côtes-d'Armor,1,[5;10[,16120
Côtes-d'Armor,1,[10;15[,18570
Côtes-d'Armor,1,[15;20[,18820
Côtes-d'Armor,1,[20;25[,13830
Côtes-d'Armor,1,[25;30[,11360
Côtes-d'Armor,1,[30;35[,13770
Côtes-d'Armor,1,[35;40[,15490
Côtes-d'Armor,1,[40;45[,16770
Côtes-d'Armor,1,[45;50[,18540
Côtes-d'Armor,1,[50;55[,20140
Côtes-d'Armor,1,[55;60[,20410
Côtes-d'Armor,1,[60;65[,21250
Côtes-d'Armor,1,[65;70[,21470
Côtes-d'Armor,1,[70;75[,20520
Côtes-d'Armor,1,[75;80[,12850
Côtes-d'Armor,1,[80;85[,8450
Côtes-d'Armor,1,[85;90[,5790
Côtes-d'Armor,1,[90;95[,2220
Côtes-d'Armor,1,[95;99+],490
Côtes-d'Armor,2,[0;5[,13080
Côtes-d'Armor,2,[5;10[,15890
Côtes-d'Armor,2,[10;15[,17990
Côtes-d'Armor,2,[15;20[,16980
Côtes-d'Armor,2,[20;25[,11490
Côtes-d'Armor,2,[25;30[,11130
Côtes-d'Armor,2,[30;35[,14260
Côtes-d'Armor,2,[35;40[,16290
Côtes-d'Armor,2,[40;45[,17220
Côtes-d'Armor,2,[45;50[,18960
Côtes-d'Armor,2,[50;55[,20130
Côtes-d'Armor,2,[55;60[,20950
Côtes-d'Armor,2,[60;65[,22530
Côtes-d'Armor,2,[65;70[,23450
Côtes-d'Armor,2,[70;75[,23310
Côtes-d'Armor,2,[75;80[,15940
Côtes-d'Armor,2,[80;85[,12400
Côtes-d'Armor,2,[85;90[,10750
Côtes-d'Armor,2,[90;95[,6090
Côtes-d'Armor,2,[95;99+],2070
Deux-Sèvres,1,[0;5[,8660
Deux-Sèvres,1,[5;10[,10560
Deux-Sèvres,1,[10;15[,12320
Deux-Sèvres,1,[15;20[,12230
Deux-Sèvres,1,[20;25[,9860
Deux-Sèvres,1,[25;30[,8950
Deux-Sèvres,1,[30;35[,9810
Deux-Sèvres,1,[35;40[,10250
Deux-Sèvres,1,[40;45[,11230
Deux-Sèvres,1,[45;50[,12190
Deux-Sèvres,1,[50;55[,12750
Deux-Sèvres,1,[55;60[,12700
Deux-Sèvres,1,[60;65[,12630
Deux-Sèvres,1,[65;70[,11900
Deux-Sèvres,1,[70;75[,11260
Deux-Sèvres,1,[75;80[,7190
Deux-Sèvres,1,[80;85[,5040
Deux-Sèvres,1,[85;90[,3870
Deux-Sèvres,1,[90;95[,1650
Deux-Sèvres,1,[95;99+],460
Deux-Sèvres,2,[0;5[,8420
Deux-Sèvres,2,[5;10[,10390
Deux-Sèvres,2,[10;15[,11520
Deux-Sèvres,2,[15;20[,10300
Deux-Sèvres,2,[20;25[,7530
Deux-Sèvres,2,[25;30[,7810
Deux-Sèvres,2,[30;35[,9610
Deux-Sèvres,2,[35;40[,11100
Deux-Sèvres,2,[40;45[,11400
Deux-Sèvres,2,[45;50[,12300
Deux-Sèvres,2,[50;55[,12690
Deux-Sèvres,2,[55;60[,13340
Deux-Sèvres,2,[60;65[,13310
Deux-Sèvres,2,[65;70[,12700
Deux-Sèvres,2,[70;75[,12480
Deux-Sèvres,2,[75;80[,8440
Deux-Sèvres,2,[80;85[,6730
Deux-Sèvres,2,[85;90[,6040
Deux-Sèvres,2,[90;95[,3490
Deux-Sèvres,2,[95;99+],1460
Dordogne,1,[0;5[,7690
Dordogne,1,[5;10[,9940
Dordogne,1,[10;15[,11200
Dordogne,1,[15;20[,10940
Dordogne,1,[20;25[,7410
Dordogne,1,[25;30[,7000
Dordogne,1,[30;35[,8940
Dordogne,1,[35;40[,10050
Dordogne,1,[40;45[,11020
Dordogne,1,[45;50[,11880
Dordogne,1,[50;55[,13700
Dordogne,1,[55;60[,14920
Dordogne,1,[60;65[,15850
Dordogne,1,[65;70[,16340
Dordogne,1,[70;75[,15800
Dordogne,1,[75;80[,10400
Dordogne,1,[80;85[,6720
Dordogne,1,[85;90[,4740
Dordogne,1,[90;95[,1940
Dordogne,1,[95;99+],400
Dordogne,2,[0;5[,7190
Dordogne,2,[5;10[,9430
Dordogne,2,[10;15[,10620
Dordogne,2,[15;20[,10060
Dordogne,2,[20;25[,6040
Dordogne,2,[25;30[,6720
Dordogne,2,[30;35[,9540
Dordogne,2,[35;40[,10710
Dordogne,2,[40;45[,11400
Dordogne,2,[45;50[,12800
Dordogne,2,[50;55[,14310
Dordogne,2,[55;60[,16100
Dordogne,2,[60;65[,16940
Dordogne,2,[65;70[,17710
Dordogne,2,[70;75[,17330
Dordogne,2,[75;80[,12360
Dordogne,2,[80;85[,9020
Dordogne,2,[85;90[,7880
Dordogne,2,[90;95[,4900
Dordogne,2,[95;99+],1820
Doubs,1,[0;5[,14630
Doubs,1,[5;10[,16770
Doubs,1,[10;15[,17880
Doubs,1,[15;20[,18300
Doubs,1,[20;25[,18030
Doubs,1,[25;30[,16060
Doubs,1,[30;35[,16200
Doubs,1,[35;40[,16470
Doubs,1,[40;45[,16940
Doubs,1,[45;50[,16400
Doubs,1,[50;55[,17430
Doubs,1,[55;60[,16740
Doubs,1,[60;65[,14910
Doubs,1,[65;70[,13930
Doubs,1,[70;75[,13590
Doubs,1,[75;80[,9370
Doubs,1,[80;85[,6140
Doubs,1,[85;90[,3990
Doubs,1,[90;95[,1640
Doubs,1,[95;99+],420
Doubs,2,[0;5[,14190
Doubs,2,[5;10[,16250
Doubs,2,[10;15[,17420
Doubs,2,[15;20[,17120
Doubs,2,[20;25[,16540
Doubs,2,[25;30[,15070
Doubs,2,[30;35[,16080
Doubs,2,[35;40[,17420
Doubs,2,[40;45[,17000
Doubs,2,[45;50[,16660
Doubs,2,[50;55[,17190
Doubs,2,[55;60[,17180
Doubs,2,[60;65[,16550
Doubs,2,[65;70[,15960
Doubs,2,[70;75[,15530
Doubs,2,[75;80[,10940
Doubs,2,[80;85[,8470
Doubs,2,[85;90[,7100
Doubs,2,[90;95[,3940
Doubs,2,[95;99+],1350
Drôme,1,[0;5[,13710
Drôme,1,[5;10[,16200
Drôme,1,[10;15[,17440
Drôme,1,[15;20[,16670
Drôme,1,[20;25[,13530
Drôme,1,[25;30[,11850
Drôme,1,[30;35[,14310
Drôme,1,[35;40[,15690
Drôme,1,[40;45[,15820
Drôme,1,[45;50[,16130
Drôme,1,[50;55[,17310
Drôme,1,[55;60[,17200
Drôme,1,[60;65[,16370
Drôme,1,[65;70[,15440
Drôme,1,[70;75[,14320
Drôme,1,[75;80[,10010
Drôme,1,[80;85[,6640
Drôme,1,[85;90[,4220
Drôme,1,[90;95[,1670
Drôme,1,[95;99+],370
Drôme,2,[0;5[,13010
Drôme,2,[5;10[,15280
Drôme,2,[10;15[,16630
Drôme,2,[15;20[,15740
Drôme,2,[20;25[,11950
Drôme,2,[25;30[,12080
Drôme,2,[30;35[,15020
Drôme,2,[35;40[,16460
Drôme,2,[40;45[,16780
Drôme,2,[45;50[,16750
Drôme,2,[50;55[,18120
Drôme,2,[55;60[,18190
Drôme,2,[60;65[,17750
Drôme,2,[65;70[,17210
Drôme,2,[70;75[,16450
Drôme,2,[75;80[,12370
Drôme,2,[80;85[,9000
Drôme,2,[85;90[,7230
Drôme,2,[90;95[,3960
Drôme,2,[95;99+],1490
Essonne,1,[0;5[,44260
Essonne,1,[5;10[,46680
Essonne,1,[10;15[,47010
Essonne,1,[15;20[,44690
Essonne,1,[20;25[,42390
Essonne,1,[25;30[,38740
Essonne,1,[30;35[,40750
Essonne,1,[35;40[,41240
Essonne,1,[40;45[,42210
Essonne,1,[45;50[,44540
Essonne,1,[50;55[,43630
Essonne,1,[55;60[,41370
Essonne,1,[60;65[,34060
Essonne,1,[65;70[,26850
Essonne,1,[70;75[,23920
Essonne,1,[75;80[,16520
Essonne,1,[80;85[,11490
Essonne,1,[85;90[,7800
Essonne,1,[90;95[,3050
Essonne,1,[95;99+],730
Essonne,2,[0;5[,42350
Essonne,2,[5;10[,45480
Essonne,2,[10;15[,45550
Essonne,2,[15;20[,41800
Essonne,2,[20;25[,36310
Essonne,2,[25;30[,39700
Essonne,2,[30;35[,44960
Essonne,2,[35;40[,45020
Essonne,2,[40;45[,44360
Essonne,2,[45;50[,44260
Essonne,2,[50;55[,43910
Essonne,2,[55;60[,41280
Essonne,2,[60;65[,35740
Essonne,2,[65;70[,29950
Essonne,2,[70;75[,28380
Essonne,2,[75;80[,20580
Essonne,2,[80;85[,15760
Essonne,2,[85;90[,12600
Essonne,2,[90;95[,6880
Essonne,2,[95;99+],2680
Eure,1,[0;5[,15460
Eure,1,[5;10[,19200
Eure,1,[10;15[,21160
Eure,1,[15;20[,20090
Eure,1,[20;25[,13180
Eure,1,[25;30[,11910
Eure,1,[30;35[,16300
Eure,1,[35;40[,18120
Eure,1,[40;45[,18340
Eure,1,[45;50[,19500
Eure,1,[50;55[,20180
Eure,1,[55;60[,19920
Eure,1,[60;65[,18840
Eure,1,[65;70[,17010
Eure,1,[70;75[,15870
Eure,1,[75;80[,9650
Eure,1,[80;85[,5930
Eure,1,[85;90[,3790
Eure,1,[90;95[,1500
Eure,1,[95;99+],350
Eure,2,[0;5[,15260
Eure,2,[5;10[,18860
Eure,2,[10;15[,20650
Eure,2,[15;20[,17890
Eure,2,[20;25[,11260
Eure,2,[25;30[,12620
Eure,2,[30;35[,17150
Eure,2,[35;40[,19350
Eure,2,[40;45[,19200
Eure,2,[45;50[,19930
Eure,2,[50;55[,20310
Eure,2,[55;60[,20340
Eure,2,[60;65[,20040
Eure,2,[65;70[,19310
Eure,2,[70;75[,18150
Eure,2,[75;80[,11770
Eure,2,[80;85[,8610
Eure,2,[85;90[,7090
Eure,2,[90;95[,3940
Eure,2,[95;99+],1470
Eure-et-Loir,1,[0;5[,11500
Eure-et-Loir,1,[5;10[,13790
Eure-et-Loir,1,[10;15[,15080
Eure-et-Loir,1,[15;20[,14140
Eure-et-Loir,1,[20;25[,9920
Eure-et-Loir,1,[25;30[,9920
Eure-et-Loir,1,[30;35[,11440
Eure-et-Loir,1,[35;40[,12420
Eure-et-Loir,1,[40;45[,13360
Eure-et-Loir,1,[45;50[,13970
Eure-et-Loir,1,[50;55[,14710
Eure-et-Loir,1,[55;60[,14300
Eure-et-Loir,1,[60;65[,12980
Eure-et-Loir,1,[65;70[,12120
Eure-et-Loir,1,[70;75[,11650
Eure-et-Loir,1,[75;80[,7220
Eure-et-Loir,1,[80;85[,4890
Eure-et-Loir,1,[85;90[,3350
Eure-et-Loir,1,[90;95[,1550
Eure-et-Loir,1,[95;99+],390
Eure-et-Loir,2,[0;5[,11050
Eure-et-Loir,2,[5;10[,13470
Eure-et-Loir,2,[10;15[,14390
Eure-et-Loir,2,[15;20[,12670
Eure-et-Loir,2,[20;25[,8850
Eure-et-Loir,2,[25;30[,9510
Eure-et-Loir,2,[30;35[,12000
Eure-et-Loir,2,[35;40[,13560
Eure-et-Loir,2,[40;45[,13730
Eure-et-Loir,2,[45;50[,14070
Eure-et-Loir,2,[50;55[,14820
Eure-et-Loir,2,[55;60[,14510
Eure-et-Loir,2,[60;65[,13970
Eure-et-Loir,2,[65;70[,13560
Eure-et-Loir,2,[70;75[,12790
Eure-et-Loir,2,[75;80[,8790
Eure-et-Loir,2,[80;85[,6830
Eure-et-Loir,2,[85;90[,5740
Eure-et-Loir,2,[90;95[,3350
Eure-et-Loir,2,[95;99+],1330
Finistère,1,[0;5[,21150
Finistère,1,[5;10[,25040
Finistère,1,[10;15[,27660
Finistère,1,[15;20[,29530
Finistère,1,[20;25[,26260
Finistère,1,[25;30[,21780
Finistère,1,[30;35[,23440
Finistère,1,[35;40[,25960
Finistère,1,[40;45[,27240
Finistère,1,[45;50[,29200
Finistère,1,[50;55[,30890
Finistère,1,[55;60[,30690
Finistère,1,[60;65[,31000
Finistère,1,[65;70[,29990
Finistère,1,[70;75[,27230
Finistère,1,[75;80[,16690
Finistère,1,[80;85[,10960
Finistère,1,[85;90[,7300
Finistère,1,[90;95[,2880
Finistère,1,[95;99+],560
Finistère,2,[0;5[,20020
Finistère,2,[5;10[,23250
Finistère,2,[10;15[,26200
Finistère,2,[15;20[,27080
Finistère,2,[20;25[,23730
Finistère,2,[25;30[,20560
Finistère,2,[30;35[,23280
Finistère,2,[35;40[,25920
Finistère,2,[40;45[,26930
Finistère,2,[45;50[,28910
Finistère,2,[50;55[,30650
Finistère,2,[55;60[,31870
Finistère,2,[60;65[,32560
Finistère,2,[65;70[,33170
Finistère,2,[70;75[,32160
Finistère,2,[75;80[,21750
Finistère,2,[80;85[,17320
Finistère,2,[85;90[,14850
Finistère,2,[90;95[,8160
Finistère,2,[95;99+],2600
Gard,1,[0;5[,18050
Gard,1,[5;10[,21420
Gard,1,[10;15[,23340
Gard,1,[15;20[,22930
Gard,1,[20;25[,19460
Gard,1,[25;30[,17150
Gard,1,[30;35[,18700
Gard,1,[35;40[,20130
Gard,1,[40;45[,21430
Gard,1,[45;50[,22240
Gard,1,[50;55[,24940
Gard,1,[55;60[,25330
Gard,1,[60;65[,24140
Gard,1,[65;70[,23770
Gard,1,[70;75[,23080
Gard,1,[75;80[,15600
Gard,1,[80;85[,10030
Gard,1,[85;90[,6280
Gard,1,[90;95[,2670
Gard,1,[95;99+],680
Gard,2,[0;5[,17100
Gard,2,[5;10[,20290
Gard,2,[10;15[,22490
Gard,2,[15;20[,22060
Gard,2,[20;25[,17310
Gard,2,[25;30[,17260
Gard,2,[30;35[,19640
Gard,2,[35;40[,22290
Gard,2,[40;45[,22880
Gard,2,[45;50[,23760
Gard,2,[50;55[,26520
Gard,2,[55;60[,27390
Gard,2,[60;65[,27030
Gard,2,[65;70[,26340
Gard,2,[70;75[,26000
Gard,2,[75;80[,18870
Gard,2,[80;85[,13250
Gard,2,[85;90[,10570
Gard,2,[90;95[,5990
Gard,2,[95;99+],2260
Gers,1,[0;5[,3920
Gers,1,[5;10[,4890
Gers,1,[10;15[,5550
Gers,1,[15;20[,5470
Gers,1,[20;25[,3740
Gers,1,[25;30[,3500
Gers,1,[30;35[,4070
Gers,1,[35;40[,4770
Gers,1,[40;45[,5070
Gers,1,[45;50[,5910
Gers,1,[50;55[,6780
Gers,1,[55;60[,7140
Gers,1,[60;65[,7250
Gers,1,[65;70[,7200
Gers,1,[70;75[,6880
Gers,1,[75;80[,4560
Gers,1,[80;85[,3110
Gers,1,[85;90[,2240
Gers,1,[90;95[,1000
Gers,1,[95;99+],250
Gers,2,[0;5[,3650
Gers,2,[5;10[,4510
Gers,2,[10;15[,5160
Gers,2,[15;20[,4770
Gers,2,[20;25[,2950
Gers,2,[25;30[,3250
Gers,2,[30;35[,4390
Gers,2,[35;40[,5070
Gers,2,[40;45[,5460
Gers,2,[45;50[,6070
Gers,2,[50;55[,6940
Gers,2,[55;60[,7400
Gers,2,[60;65[,7570
Gers,2,[65;70[,7650
Gers,2,[70;75[,7340
Gers,2,[75;80[,5270
Gers,2,[80;85[,4110
Gers,2,[85;90[,3520
Gers,2,[90;95[,2310
Gers,2,[95;99+],900
Gironde,1,[0;5[,42530
Gironde,1,[5;10[,47540
Gironde,1,[10;15[,51220
Gironde,1,[15;20[,52360
Gironde,1,[20;25[,55630
Gironde,1,[25;30[,48400
Gironde,1,[30;35[,50360
Gironde,1,[35;40[,52940
Gironde,1,[40;45[,54330
Gironde,1,[45;50[,54900
Gironde,1,[50;55[,53720
Gironde,1,[55;60[,48910
Gironde,1,[60;65[,45080
Gironde,1,[65;70[,41150
Gironde,1,[70;75[,40000
Gironde,1,[75;80[,26270
Gironde,1,[80;85[,16950
Gironde,1,[85;90[,11150
Gironde,1,[90;95[,4770
Gironde,1,[95;99+],1190
Gironde,2,[0;5[,41240
Gironde,2,[5;10[,46070
Gironde,2,[10;15[,48800
Gironde,2,[15;20[,50820
Gironde,2,[20;25[,58220
Gironde,2,[25;30[,49870
Gironde,2,[30;35[,53590
Gironde,2,[35;40[,56060
Gironde,2,[40;45[,56820
Gironde,2,[45;50[,56610
Gironde,2,[50;55[,56020
Gironde,2,[55;60[,52780
Gironde,2,[60;65[,50730
Gironde,2,[65;70[,49160
Gironde,2,[70;75[,47960
Gironde,2,[75;80[,33350
Gironde,2,[80;85[,23540
Gironde,2,[85;90[,20180
Gironde,2,[90;95[,12320
Gironde,2,[95;99+],4820
Guadeloupe,1,[0;5[,7470
Guadeloupe,1,[5;10[,10490
Guadeloupe,1,[10;15[,12090
Guadeloupe,1,[15;20[,13480
Guadeloupe,1,[20;25[,9060
Guadeloupe,1,[25;30[,7410
Guadeloupe,1,[30;35[,7750
Guadeloupe,1,[35;40[,7370
Guadeloupe,1,[40;45[,8880
Guadeloupe,1,[45;50[,10730
Guadeloupe,1,[50;55[,12640
Guadeloupe,1,[55;60[,13450
Guadeloupe,1,[60;65[,13760
Guadeloupe,1,[65;70[,11410
Guadeloupe,1,[70;75[,9610
Guadeloupe,1,[75;80[,6490
Guadeloupe,1,[80;85[,4070
Guadeloupe,1,[85;90[,2410
Guadeloupe,1,[90;95[,1110
Guadeloupe,1,[95;99+],460
Guadeloupe,2,[0;5[,6560
Guadeloupe,2,[5;10[,10510
Guadeloupe,2,[10;15[,12170
Guadeloupe,2,[15;20[,12580
Guadeloupe,2,[20;25[,8140
Guadeloupe,2,[25;30[,8440
Guadeloupe,2,[30;35[,10660
Guadeloupe,2,[35;40[,10520
Guadeloupe,2,[40;45[,11910
Guadeloupe,2,[45;50[,14940
Guadeloupe,2,[50;55[,16540
Guadeloupe,2,[55;60[,16970
Guadeloupe,2,[60;65[,15060
Guadeloupe,2,[65;70[,12990
Guadeloupe,2,[70;75[,11830
Guadeloupe,2,[75;80[,7930
Guadeloupe,2,[80;85[,6060
Guadeloupe,2,[85;90[,4040
Guadeloupe,2,[90;95[,2110
Guadeloupe,2,[95;99+],1180
Guyane,1,[0;5[,15600
Guyane,1,[5;10[,15740
Guyane,1,[10;15[,15660
Guyane,1,[15;20[,14420
Guyane,1,[20;25[,10520
Guyane,1,[25;30[,9230
Guyane,1,[30;35[,9990
Guyane,1,[35;40[,9560
Guyane,1,[40;45[,8900
Guyane,1,[45;50[,7730
Guyane,1,[50;55[,6850
Guyane,1,[55;60[,5950
Guyane,1,[60;65[,5360
Guyane,1,[65;70[,3460
Guyane,1,[70;75[,2580
Guyane,1,[75;80[,1460
Guyane,1,[80;85[,750
Guyane,1,[85;90[,470
Guyane,1,[90;95[,150
Guyane,1,[95;99+],40
Guyane,2,[0;5[,14060
Guyane,2,[5;10[,16000
Guyane,2,[10;15[,15260
Guyane,2,[15;20[,14430
Guyane,2,[20;25[,11530
Guyane,2,[25;30[,10480
Guyane,2,[30;35[,11130
Guyane,2,[35;40[,11110
Guyane,2,[40;45[,10220
Guyane,2,[45;50[,8560
Guyane,2,[50;55[,7450
Guyane,2,[55;60[,6290
Guyane,2,[60;65[,5340
Guyane,2,[65;70[,3880
Guyane,2,[70;75[,2680
Guyane,2,[75;80[,1710
Guyane,2,[80;85[,1020
Guyane,2,[85;90[,710
Guyane,2,[90;95[,330
Guyane,2,[95;99+],130
Haut-Rhin,1,[0;5[,19710
Haut-Rhin,1,[5;10[,23530
Haut-Rhin,1,[10;15[,24250
Haut-Rhin,1,[15;20[,22800
Haut-Rhin,1,[20;25[,17760
Haut-Rhin,1,[25;30[,18540
Haut-Rhin,1,[30;35[,21980
Haut-Rhin,1,[35;40[,23460
Haut-Rhin,1,[40;45[,24000
Haut-Rhin,1,[45;50[,25060
Haut-Rhin,1,[50;55[,27280
Haut-Rhin,1,[55;60[,27440
Haut-Rhin,1,[60;65[,24540
Haut-Rhin,1,[65;70[,22700
Haut-Rhin,1,[70;75[,20160
Haut-Rhin,1,[75;80[,13030
Haut-Rhin,1,[80;85[,9240
Haut-Rhin,1,[85;90[,5490
Haut-Rhin,1,[90;95[,2030
Haut-Rhin,1,[95;99+],380
Haut-Rhin,2,[0;5[,19020
Haut-Rhin,2,[5;10[,22040
Haut-Rhin,2,[10;15[,23800
Haut-Rhin,2,[15;20[,21580
Haut-Rhin,2,[20;25[,16290
Haut-Rhin,2,[25;30[,18540
Haut-Rhin,2,[30;35[,23170
Haut-Rhin,2,[35;40[,24560
Haut-Rhin,2,[40;45[,24890
Haut-Rhin,2,[45;50[,25390
Haut-Rhin,2,[50;55[,27320
Haut-Rhin,2,[55;60[,27680
Haut-Rhin,2,[60;65[,26460
Haut-Rhin,2,[65;70[,24730
Haut-Rhin,2,[70;75[,22040
Haut-Rhin,2,[75;80[,15060
Haut-Rhin,2,[80;85[,12240
Haut-Rhin,2,[85;90[,9810
Haut-Rhin,2,[90;95[,5110
Haut-Rhin,2,[95;99+],1500
Haute-Corse,1,[0;5[,3820
Haute-Corse,1,[5;10[,4870
Haute-Corse,1,[10;15[,5270
Haute-Corse,1,[15;20[,5080
Haute-Corse,1,[20;25[,5140
Haute-Corse,1,[25;30[,4650
Haute-Corse,1,[30;35[,5260
Haute-Corse,1,[35;40[,5750
Haute-Corse,1,[40;45[,5640
Haute-Corse,1,[45;50[,6040
Haute-Corse,1,[50;55[,6260
Haute-Corse,1,[55;60[,6200
Haute-Corse,1,[60;65[,5810
Haute-Corse,1,[65;70[,5680
Haute-Corse,1,[70;75[,5610
Haute-Corse,1,[75;80[,4010
Haute-Corse,1,[80;85[,2810
Haute-Corse,1,[85;90[,1720
Haute-Corse,1,[90;95[,700
Haute-Corse,1,[95;99+],160
Haute-Corse,2,[0;5[,3780
Haute-Corse,2,[5;10[,4550
Haute-Corse,2,[10;15[,4910
Haute-Corse,2,[15;20[,4670
Haute-Corse,2,[20;25[,4760
Haute-Corse,2,[25;30[,4700
Haute-Corse,2,[30;35[,5470
Haute-Corse,2,[35;40[,6080
Haute-Corse,2,[40;45[,6160
Haute-Corse,2,[45;50[,6330
Haute-Corse,2,[50;55[,6410
Haute-Corse,2,[55;60[,6430
Haute-Corse,2,[60;65[,6170
Haute-Corse,2,[65;70[,6100
Haute-Corse,2,[70;75[,5990
Haute-Corse,2,[75;80[,4610
Haute-Corse,2,[80;85[,3480
Haute-Corse,2,[85;90[,2610
Haute-Corse,2,[90;95[,1310
Haute-Corse,2,[95;99+],520
Haute-Garonne,1,[0;5[,40330
Haute-Garonne,1,[5;10[,43020
Haute-Garonne,1,[10;15[,44010
Haute-Garonne,1,[15;20[,44530
Haute-Garonne,1,[20;25[,52940
Haute-Garonne,1,[25;30[,49610
Haute-Garonne,1,[30;35[,48980
Haute-Garonne,1,[35;40[,49260
Haute-Garonne,1,[40;45[,48090
Haute-Garonne,1,[45;50[,44900
Haute-Garonne,1,[50;55[,44870
Haute-Garonne,1,[55;60[,42770
Haute-Garonne,1,[60;65[,36570
Haute-Garonne,1,[65;70[,31110
Haute-Garonne,1,[70;75[,28380
Haute-Garonne,1,[75;80[,19640
Haute-Garonne,1,[80;85[,12920
Haute-Garonne,1,[85;90[,8770
Haute-Garonne,1,[90;95[,3820
Haute-Garonne,1,[95;99+],1050
Haute-Garonne,2,[0;5[,39020
Haute-Garonne,2,[5;10[,42700
Haute-Garonne,2,[10;15[,42460
Haute-Garonne,2,[15;20[,44240
Haute-Garonne,2,[20;25[,56440
Haute-Garonne,2,[25;30[,50070
Haute-Garonne,2,[30;35[,50550
Haute-Garonne,2,[35;40[,50250
Haute-Garonne,2,[40;45[,47770
Haute-Garonne,2,[45;50[,45820
Haute-Garonne,2,[50;55[,45280
Haute-Garonne,2,[55;60[,44360
Haute-Garonne,2,[60;65[,39830
Haute-Garonne,2,[65;70[,35500
Haute-Garonne,2,[70;75[,34620
Haute-Garonne,2,[75;80[,25420
Haute-Garonne,2,[80;85[,18160
Haute-Garonne,2,[85;90[,15420
Haute-Garonne,2,[90;95[,8770
Haute-Garonne,2,[95;99+],3760
Haute-Loire,1,[0;5[,5190
Haute-Loire,1,[5;10[,6220
Haute-Loire,1,[10;15[,6980
Haute-Loire,1,[15;20[,7010
Haute-Loire,1,[20;25[,4820
Haute-Loire,1,[25;30[,4760
Haute-Loire,1,[30;35[,5680
Haute-Loire,1,[35;40[,6140
Haute-Loire,1,[40;45[,6620
Haute-Loire,1,[45;50[,7400
Haute-Loire,1,[50;55[,8090
Haute-Loire,1,[55;60[,8100
Haute-Loire,1,[60;65[,8140
Haute-Loire,1,[65;70[,7720
Haute-Loire,1,[70;75[,7400
Haute-Loire,1,[75;80[,4680
Haute-Loire,1,[80;85[,3060
Haute-Loire,1,[85;90[,2030
